comunidad_au,provincia,municipio,pueblo,latitude,longitude
Andalucía,Provincia de Almería,Níjar,El Charco del Lobo,36.94935,-2.07161
Andalucía,Provincia de Almería,Níjar,El Cortijo de los Olivos,36.91642,-2.12476
Andalucía,Provincia de Almería,Níjar,El Pozo de los Frailes,36.78916,-2.10946
Andalucía,Provincia de Almería,Níjar,El Pozo del Capitán,36.90353,-2.11741
Andalucía,Provincia de Almería,Níjar,El Rodón,36.92933,-2.13398
Andalucía,Provincia de Almería,Níjar,El Saladar y Leche,36.96251,-2.0953
Andalucía,Provincia de Almería,Níjar,Fernán Pérez,36.91298,-2.06629
Andalucía,Provincia de Almería,Níjar,Huebro,36.98723,-2.22265
Andalucía,Provincia de Almería,Níjar,La Isleta,36.81368,-2.05204
Andalucía,Provincia de Almería,Níjar,Las Hortichuelas Bajas,36.87481,-2.02921
Andalucía,Provincia de Almería,Níjar,Sierra de las Matanzas,36.96161,-2.25314
Andalucía,Provincia de Almería,Níjar,Las Mañicas,36.97229,-2.29442
Andalucía,Provincia de Almería,Níjar,Las Negras,36.88015,-2.00473
Andalucía,Provincia de Almería,Níjar,Los Cerrillos,36.94916,-1.97396
Andalucía,Provincia de Almería,Níjar,Los Escullos,36.80359,-2.06339
Andalucía,Provincia de Almería,Níjar,Los Nietos de Campo Hermoso,36.88438,-2.18298
Andalucía,Provincia de Almería,Níjar,Los Pipaces,36.91288,-2.17573
Andalucía,Provincia de Almería,Níjar,Los Tristanes,36.97401,-2.14688
Andalucía,Provincia de Almería,Níjar,Níjar,36.96655,-2.20595
Andalucía,Provincia de Almería,Níjar,San Isidro de Nijar,36.91041,-2.17246
Andalucía,Provincia de Almería,Níjar,San José,36.76048,-2.10912
Andalucía,Provincia de Almería,Níjar,San Pedro de Idotorbe,36.90346,-1.98076
Andalucía,Provincia de Almería,Ohanes,Ohanes,37.03861,-2.74524
Andalucía,Provincia de Almería,Ohanes,Tices,37.06207,-2.73482
Andalucía,Provincia de Almería,Olula de Castro,El Tallón Bajo,37.16607,-2.49051
Andalucía,Provincia de Almería,Olula de Castro,Olula de Castro,37.17475,-2.4743
Andalucía,Provincia de Almería,Olula del Río,El Prado,37.38173,-2.31573
Andalucía,Provincia de Almería,Olula del Río,Huimayor,37.36667,-2.31667
Andalucía,Provincia de Almería,Olula del Río,Olula del Río,37.35445,-2.29754
Andalucía,Provincia de Almería,Lasarte-Oria,Daimuz,37.49631,-2.24748
Andalucía,Provincia de Almería,Lasarte-Oria,Arroyo Medina,37.47418,-2.19686
Andalucía,Provincia de Almería,Lasarte-Oria,El Chaparral Alto,37.48497,-2.39932
Andalucía,Provincia de Almería,Lasarte-Oria,El Cortijo Blanco,37.44726,-2.32585
Andalucía,Provincia de Almería,Lasarte-Oria,El Jaral,37.43333,-2.3
Andalucía,Provincia de Almería,Lasarte-Oria,El Margen,37.523,-2.2349
Andalucía,Provincia de Almería,Lasarte-Oria,Ogarite,37.44635,-2.27584
Andalucía,Provincia de Almería,Lasarte-Oria,Villar del Arzobispo,37.51413,-2.20209
Andalucía,Provincia de Almería,Lasarte-Oria,La Bermeja,37.53604,-2.43157
Andalucía,Provincia de Almería,Lasarte-Oria,La Fuente del Negro,37.48708,-2.36774
Andalucía,Provincia de Almería,Lasarte-Oria,La Umbría de Arriba,37.52213,-2.31355
Andalucía,Provincia de Almería,Lasarte-Oria,La Yegua Baja,37.54541,-2.23234
Andalucía,Provincia de Almería,Lasarte-Oria,Los Cerricos,37.53356,-2.20336
Andalucía,Provincia de Almería,Lasarte-Oria,Los Álamos,37.54169,-2.3305
Andalucía,Provincia de Almería,Lasarte-Oria,Malagón,37.55579,-2.42528
Andalucía,Provincia de Almería,Lasarte-Oria,Matián,37.5453,-2.46113
Andalucía,Provincia de Almería,Lasarte-Oria,Oria,37.4853,-2.29292
Andalucía,Provincia de Almería,Lasarte-Oria,Rambla de Oria,37.46883,-2.21623
Andalucía,Provincia de Almería,Padules,Padules,36.99813,-2.77367
Andalucía,Provincia de Almería,Partaloa,El Cerrogordo,37.41891,-2.19709
Andalucía,Provincia de Almería,Partaloa,La Piedra Amarilla,37.38864,-2.19709
Andalucía,Provincia de Almería,Partaloa,Los Mármoles,37.40854,-2.19286
Andalucía,Provincia de Almería,Partaloa,Partaloa,37.40764,-2.22526
Andalucía,Provincia de Almería,Paterna del Río,Guarros,37.00488,-2.94374
Andalucía,Provincia de Almería,Paterna del Río,Paterna del Río,37.02222,-2.95343
Andalucía,Provincia de Almería,Pechina,El Chorrillo,36.95109,-2.40318
Andalucía,Provincia de Almería,Pechina,El Chuche,36.9,-2.43333
Andalucía,Provincia de Almería,Pechina,El Cortijo Blanco,36.95,-2.4
Andalucía,Provincia de Almería,Pechina,Pechina,37.34612,-2.57895
Andalucía,Provincia de Almería,Pechina,Sierra Alhamilla,36.96667,-2.4
Andalucía,Provincia de Almería,Pulpí,Benzal,37.41743,-1.77488
Andalucía,Provincia de Almería,Pulpí,Casas Altas,37.38333,-1.75
Andalucía,Provincia de Almería,Pulpí,El Convoy,37.39725,-1.76278
Andalucía,Provincia de Almería,Pulpí,El Molino,37.42195,-1.73143
Andalucía,Provincia de Almería,Pulpí,La Fuente,37.38898,-1.74612
Andalucía,Provincia de Almería,Pulpí,La Herradura,37.42972,-1.73111
Andalucía,Provincia de Almería,Pulpí,Casicas del Río Segura,37.4,-1.73333
Andalucía,Provincia de Almería,Pulpí,Los Caparroses,37.38434,-1.69507
Andalucía,Provincia de Almería,Pulpí,Los Soleres,37.43293,-1.78314
Andalucía,Provincia de Almería,Pulpí,Pilar de Jaravía,37.39355,-1.69292
Andalucía,Provincia de Almería,Pulpí,Pulpí,37.41154,-1.74496
Andalucía,Provincia de Almería,Pulpí,San Juan de los Terreros,37.35979,-1.65962
Andalucía,Provincia de Almería,Purchena,La Concepción,37.35,-2.4
Andalucía,Provincia de Almería,Purchena,Campillo de Deleitosa,37.44035,-2.35765
Andalucía,Provincia de Almería,Purchena,Estación de Purchena,37.35,-2.35
Andalucía,Provincia de Almería,Purchena,Purchena,37.34744,-2.3608
Andalucía,Provincia de Almería,Baños de Rioja,Abriojal,36.95398,-2.46775
Andalucía,Provincia de Almería,Baños de Rioja,El Marraque,36.93605,-2.45023
Andalucía,Provincia de Almería,Baños de Rioja,Las Cuevas Viejas,36.93333,-2.45
Andalucía,Provincia de Almería,Baños de Rioja,Las Cuevas de Mayo,36.93333,-2.45
Andalucía,Provincia de Almería,Baños de Rioja,Logroño,36.94508,-2.46302
Andalucía,Provincia de Almería,Roquetas de Mar,Aguadulce,36.81409,-2.57235
Andalucía,Provincia de Almería,Roquetas de Mar,Algaida,36.8,-2.6
Andalucía,Provincia de Almería,Roquetas de Mar,Cortijada de Marín,36.75828,-2.65406
Andalucía,Provincia de Almería,Roquetas de Mar,El Campillo del Moro,36.81066,-2.5878
Andalucía,Provincia de Almería,Roquetas de Mar,El Parador de las Hortichuelas,36.80873,-2.59822
Andalucía,Provincia de Almería,Roquetas de Mar,El Pillico,36.81084,-2.57781
Andalucía,Provincia de Almería,Roquetas de Mar,Puerto de Santa María,36.75745,-2.61028
Andalucía,Provincia de Almería,Roquetas de Mar,Algaida,36.79624,-2.58308
Andalucía,Provincia de Almería,Roquetas de Mar,Las Hortichuelas,36.80983,-2.59998
Andalucía,Provincia de Almería,Roquetas de Mar,Marinas,36.7325,-2.6208
Andalucía,Provincia de Almería,Roquetas de Mar,Arcos de las Salinas,36.73733,-2.64616
Andalucía,Provincia de Almería,Roquetas de Mar,Roquetas de Mar,36.76419,-2.61475
Andalucía,Provincia de Almería,Rágol,Rágol,36.99523,-2.68178
Andalucía,Provincia de Almería,Santa Cruz de Marchena,Santa Cruz De Marchen,37.01736,-2.60337
Andalucía,Provincia de Almería,Santa Fe de Mondújar,Las Yeseras de Galáchar,36.96667,-2.53333
Andalucía,Provincia de Almería,Santa Fe de Mondújar,Santa Fe de Mondújar,36.97479,-2.53126
Andalucía,Provincia de Almería,Senés,Moratón,37.19242,-2.31255
Andalucía,Provincia de Almería,Senés,Rambla del Marqués,37.2,-2.3
Andalucía,Provincia de Almería,Senés,Senes,37.20367,-2.34631
Andalucía,Provincia de Almería,Senés,Zarzales,37.18281,-2.33
Andalucía,Provincia de Almería,Serón,Angosto de Arriba,37.34023,-2.54877
Andalucía,Provincia de Almería,Serón,El Cántaro Alto,37.2882,-2.53172
Andalucía,Provincia de Almería,Serón,El Cántaro Bajo,37.29444,-2.53369
Andalucía,Provincia de Almería,Serón,El Marchal del Abogado,37.30872,-2.53613
Andalucía,Provincia de Almería,Serón,El Rascador,37.28954,-2.51255
Andalucía,Provincia de Almería,Serón,Fuencaliente y Calera,37.35832,-2.56064
Andalucía,Provincia de Almería,Serón,La Jauca,37.41909,-2.55973
Andalucía,Provincia de Almería,Serón,La Loma Alta,37.29504,-2.54112
Andalucía,Provincia de Almería,Serón,Casillas de Flores,37.2579,-2.58466
Andalucía,Provincia de Almería,Serón,Los Donatos,37.34985,-2.53275
Andalucía,Provincia de Almería,Serón,Overa,37.28289,-2.50942
Andalucía,Provincia de Almería,Serón,Los Sapos,37.27929,-2.54621
Andalucía,Provincia de Almería,Serón,Serón,37.34485,-2.50913
Andalucía,Provincia de Almería,Sierro,Sierro,37.32237,-2.39844
Andalucía,Provincia de Almería,Somontín,Somontín,37.39176,-2.38828
Andalucía,Provincia de Almería,Sorbas,Cariatiz,37.14988,-2.08251
Andalucía,Provincia de Almería,Sorbas,El Barranco de los Lobos,37.08771,-2.17583
Andalucía,Provincia de Almería,Sorbas,El Campico,37.0645,-2.04457
Andalucía,Provincia de Almería,Sorbas,El Fonte,37.16604,-2.11088
Andalucía,Provincia de Almería,Sorbas,El Mayordomo,37.12026,-2.12111
Andalucía,Provincia de Almería,Sorbas,El Pilar,37.1889,-2.10122
Andalucía,Provincia de Almería,Sorbas,El Río de Aguas,37.08893,-2.07466
Andalucía,Provincia de Almería,Sorbas,El Tesoro,37.09448,-2.06438
Andalucía,Provincia de Almería,Sorbas,Gacia Bajo,37.071,-2.01055
Andalucía,Provincia de Almería,Sorbas,Gafarillos,37.05768,-2.01997
Andalucía,Provincia de Almería,Sorbas,La Cumbre,37.0676,-2.13914
Andalucía,Provincia de Almería,Sorbas,Herrería,37.10379,-2.02972
Andalucía,Provincia de Almería,Sorbas,La Huelga,37.11487,-2.01264
Andalucía,Provincia de Almería,Sorbas,La Mela,37.16554,-2.10825
Andalucía,Provincia de Almería,Sorbas,Las Viñicas,37.11667,-2.03333
Andalucía,Provincia de Almería,Sorbas,Los Alias,37.14605,-2.08819
Andalucía,Provincia de Almería,Sorbas,Los Loberos,37.03408,-1.99865
Andalucía,Provincia de Almería,Sorbas,Los Maños,37.14993,-2.08457
Andalucía,Provincia de Almería,Sorbas,Los Pérez,37.15339,-2.07525
Andalucía,Provincia de Almería,Sorbas,Los Ramírez,37.146,-2.06317
Andalucía,Provincia de Almería,Sorbas,Mizala,37.04894,-2.06411
Andalucía,Provincia de Almería,Sorbas,Moras,37.13906,-2.13097
Andalucía,Provincia de Almería,Sorbas,Peñas Negras,37.05122,-2.04362
Andalucía,Provincia de Almería,Sorbas,Sorbas,37.09761,-2.12349
Andalucía,Provincia de Almería,Sorbas,Urrá,37.09599,-2.09726
Andalucía,Provincia de Almería,Suflí,El Alamí,37.30477,-2.37197
Andalucía,Provincia de Almería,Suflí,Suflí,37.33866,-2.38817
Andalucía,Provincia de Almería,Tabernas,Cañada de Miralles,37.07179,-2.30477
Andalucía,Provincia de Almería,Tabernas,Espoliz,37.0686,-2.32345
Andalucía,Provincia de Almería,Tabernas,Joluque,37.02412,-2.36797
Andalucía,Provincia de Almería,Tabernas,Los Góngoras,36.99934,-2.36971
Andalucía,Provincia de Almería,Tabernas,Los Nudos,37.14221,-2.33705
Andalucía,Provincia de Almería,Tabernas,Los Yesos,37.09374,-2.30126
Andalucía,Provincia de Almería,Tabernas,Marchante,37.02866,-2.3429
Andalucía,Provincia de Almería,Tabernas,Pago Aguilar Bajo,37.06667,-2.36667
Andalucía,Provincia de Almería,Tabernas,Tabernas,37.04992,-2.39084
Andalucía,Provincia de Almería,Tabernas,Tinadas,37.04744,-2.31113
Andalucía,Provincia de Almería,Taberno,Los Mundos,37.46667,-2.03333
Andalucía,Provincia de Almería,Taberno,Los Pardos,37.50455,-2.06182
Andalucía,Provincia de Almería,Taberno,Los Teones,37.46029,-2.07772
Andalucía,Provincia de Almería,Taberno,Santopétar,37.45142,-2.03342
Andalucía,Provincia de Almería,Taberno,Taberno,37.4688,-2.07736
Andalucía,Provincia de Almería,Tahal,Benitorafe,37.23942,-2.29063
Andalucía,Provincia de Almería,Tahal,Cocón del Peral,37.14511,-2.30334
Andalucía,Provincia de Almería,Tahal,Tahal,37.22797,-2.2847
Andalucía,Provincia de Almería,Terque,Terque,36.98393,-2.59679
Andalucía,Provincia de Almería,Las Tres Villas,Doña María,37.13532,-2.71214
Andalucía,Provincia de Almería,Las Tres Villas,El Cortijo Real,37.18388,-2.69953
Andalucía,Provincia de Almería,Las Tres Villas,El Haza de Riego,37.21986,-2.7436
Andalucía,Provincia de Almería,Las Tres Villas,Escúllar,37.1777,-2.73536
Andalucía,Provincia de Almería,Las Tres Villas,La Estación de Doña María Ocaña,37.14315,-2.69197
Andalucía,Provincia de Almería,Las Tres Villas,La Estación de Doña María Ocaña,37.13333,-2.71667
Andalucía,Provincia de Almería,Las Tres Villas,Santillana del Mar,37.08997,-2.7307
Andalucía,Provincia de Almería,Turre,Cabrera,37.11399,-1.91797
Andalucía,Provincia de Almería,Turre,Cortijo Grande,37.12179,-1.9351
Andalucía,Provincia de Almería,Turre,Cufría,37.08676,-1.92683
Andalucía,Provincia de Almería,Turre,El Dondo,37.09654,-1.91952
Andalucía,Provincia de Almería,Turre,Puerto de Santa María,37.1,-1.98333
Andalucía,Provincia de Almería,Turre,El Puntal,37.08333,-1.91667
Andalucía,Provincia de Almería,Turre,Gacia Alto,37.1,-2.0
Andalucía,Provincia de Almería,Turre,La Adelfa,37.06394,-1.91145
Andalucía,Provincia de Almería,Turre,La Carrasca,37.0927,-1.94407
Andalucía,Provincia de Almería,Turre,La Cañada Ancha,37.13333,-1.88333
Andalucía,Provincia de Almería,Turre,Turre,37.15224,-1.89497
Andalucía,Provincia de Almería,Turrillas,Los Encalmados,37.03598,-2.24417
Andalucía,Provincia de Almería,Turrillas,Turrillas,37.02948,-2.26607
Andalucía,Provincia de Almería,Tíjola,Dalid,37.35112,-2.45029
Andalucía,Provincia de Almería,Tíjola,Higueral,37.38552,-2.49905
Andalucía,Provincia de Almería,Tíjola,Los Porteros,37.36667,-2.48333
Andalucía,Provincia de Almería,Tíjola,Tíjola,37.34606,-2.43326
Andalucía,Provincia de Almería,Uleila del Campo,Uleila de Campo,37.1846,-2.20491
Andalucía,Provincia de Almería,Urrácal,Campo Bajo,37.38333,-2.36667
Andalucía,Provincia de Almería,Urrácal,Urrácal,37.3974,-2.36485
Andalucía,Provincia de Almería,Velefique,Velefique,37.19407,-2.40155
Andalucía,Provincia de Almería,Vélez Blanco,Sierra Alcaide,37.80639,-2.04974
Andalucía,Provincia de Almería,Vélez Blanco,Derde,37.79933,-2.16374
Andalucía,Provincia de Almería,Vélez Blanco,La Ermita del Piar,37.66539,-2.02319
Andalucía,Provincia de Almería,Vélez Blanco,Las Cañadas de Lizarán,37.84419,-2.04002
Andalucía,Provincia de Almería,Vélez Blanco,Mancheño,37.89568,-2.13556
Andalucía,Provincia de Almería,Vélez Blanco,Montalviche,37.70881,-2.06818
Andalucía,Provincia de Almería,Vélez Blanco,Santonge,37.84566,-2.1644
Andalucía,Provincia de Almería,Vélez Blanco,Topares,37.86224,-2.22849
Andalucía,Provincia de Almería,Vélez Blanco,Vélez-Blanco,37.69178,-2.09587
Andalucía,Provincia de Almería,Vélez Rubio,Bancalejo,37.54893,-2.12397
Andalucía,Provincia de Almería,Vélez Rubio,Alcalá de Henares,37.60638,-1.91902
Andalucía,Provincia de Almería,Vélez Rubio,La Losilla,37.5703,-2.00466
Andalucía,Provincia de Almería,Vélez Rubio,La Mata de Bolaimí,37.59187,-2.11964
Andalucía,Provincia de Almería,Vélez Rubio,Los Cabreras,37.53881,-2.01784
Andalucía,Provincia de Almería,Vélez Rubio,Los Gazquez,37.55431,-1.95565
Andalucía,Provincia de Almería,Vélez Rubio,Los Tonosas,37.60052,-2.0426
Andalucía,Provincia de Almería,Vélez Rubio,Los Torrentes,37.61667,-2.05
Andalucía,Provincia de Almería,Vélez Rubio,Vélez-Rubio,37.64844,-2.07686
Andalucía,Provincia de Almería,Aldeanueva de la Vera,El Esparragal,37.2074,-1.86905
Andalucía,Provincia de Almería,Aldeanueva de la Vera,Belvis de la Jara,37.19577,-1.86099
Andalucía,Provincia de Almería,Aldeanueva de la Vera,Los Amarguillos,37.2,-1.81667
Andalucía,Provincia de Almería,Aldeanueva de la Vera,Media Legua,37.21667,-1.83333
Andalucía,Provincia de Almería,Aldeanueva de la Vera,Puerto Rey,37.20634,-1.8124
Andalucía,Provincia de Almería,Aldeanueva de la Vera,Valle de Este,37.19769,-1.89301
Andalucía,Provincia de Almería,Aldeanueva de la Vera,Cuevas del Almanzora,37.24345,-1.85905
Andalucía,Provincia de Almería,Aldeanueva de la Vera,Vera Playa,37.21239,-1.81386
Andalucía,Provincia de Almería,Viator,Cortijo del Marqués,36.88333,-2.41667
Andalucía,Provincia de Almería,Viator,La Juaida,36.87179,-2.42334
Andalucía,Provincia de Almería,Viator,Las Viudas,36.89465,-2.37076
Andalucía,Provincia de Almería,Viator,Viator,36.89006,-2.42695
Andalucía,Provincia de Almería,Vícar,Casablanca,36.813,-2.69611
Andalucía,Provincia de Almería,Vícar,La Envia,36.8369,-2.6181
Andalucía,Provincia de Almería,Vícar,La Gangosa,36.80581,-2.62174
Andalucía,Provincia de Almería,Vícar,Vícar,36.83155,-2.64273
Andalucía,Provincia de Almería,Zurgena,El Cucador,37.35733,-2.02758
Andalucía,Provincia de Almería,Zurgena,El Palacés,37.34789,-2.00856
Andalucía,Provincia de Almería,Zurgena,Alfoquia,37.35338,-2.0408
Andalucía,Provincia de Almería,Zurgena,Las Lomas,37.4,-2.0
Andalucía,Provincia de Almería,Zurgena,Los Carasoles,37.36231,-2.01161
Andalucía,Provincia de Almería,Zurgena,Los Llanos,37.38756,-2.02884
Andalucía,Provincia de Almería,Zurgena,Zurgena,37.34218,-2.03985
Andalucía,Provincia de Córdoba,Adamuz,Adamuz,38.02674,-4.52231
Andalucía,Provincia de Córdoba,Aguilar de la Frontera,Aguilar,37.51476,-4.65717
Andalucía,Provincia de Córdoba,Aguilar de la Frontera,Zapateros,37.43333,-4.61667
Andalucía,Provincia de Córdoba,Alcaracejos,Alcaracejos,38.38333,-4.96667
Andalucía,Provincia de Córdoba,Almedinilla,Almedinilla,37.43902,-4.09052
Andalucía,Provincia de Córdoba,Almedinilla,Barranco del Lobo,37.42486,-4.05934
Andalucía,Provincia de Córdoba,Almedinilla,Brácana,37.41216,-4.04572
Andalucía,Provincia de Córdoba,Almedinilla,Fuente-Álamo,37.4769,-4.03404
Andalucía,Provincia de Córdoba,Almedinilla,La Carrasca,37.46968,-4.08417
Andalucía,Provincia de Córdoba,Almedinilla,La Fuente Grande,37.40673,-4.08218
Andalucía,Provincia de Córdoba,Almedinilla,Los Llanos de Rueda,37.45401,-4.10048
Andalucía,Provincia de Córdoba,Almedinilla,San José,37.49216,-4.05172
Andalucía,Provincia de Córdoba,Almedinilla,Sileras,37.46287,-4.06511
Andalucía,Provincia de Córdoba,Almedinilla,Vizcantar,37.46667,-4.03333
Andalucía,Provincia de Córdoba,Almodóvar del Río,Almodóvar del Río,37.8107,-5.02037
Andalucía,Provincia de Córdoba,Añora,Añora,38.41667,-4.9
Andalucía,Provincia de Córdoba,Baena,Albendín,37.67032,-4.23849
Andalucía,Provincia de Córdoba,Baena,Baena,37.6167,-4.32245
Andalucía,Provincia de Córdoba,Belalcázar,Belalcázar,38.57566,-5.16653
Andalucía,Provincia de Córdoba,Belalcázar,Zújar,38.56667,-5.31667
Andalucía,Provincia de Córdoba,Belmez,Bélmez,38.26667,-5.2
Andalucía,Provincia de Córdoba,Belmez,Doña Rama,38.21667,-5.26667
Andalucía,Provincia de Córdoba,Belmez,El Hoyo,38.23333,-5.28333
Andalucía,Provincia de Córdoba,Benamejí,Benamejí,37.26833,-4.54123
Andalucía,Provincia de Córdoba,Benamejí,El Tejar,37.238,-4.5462
Andalucía,Provincia de Córdoba,Los Blázquez,Los Blázquez,38.4,-5.43333
Andalucía,Provincia de Córdoba,Bujalance,Bujalance,37.89556,-4.38074
Andalucía,Provincia de Córdoba,Bujalance,Morente,37.93142,-4.41148
